"taxon_id","species","order","class","superclass","iucn_category","genome","annotation","zoonomia","individuals","cell_lines","fibro","pbmc","ipsc","tissue_of_origin","genome_match","species_genome","assembly_level","scaffold_n50","contig_n50","gene_count","assembly_date","busco_completeness","genome_size","haploid_number","ploidy","sequencing_status","TOGA","common_name","alternative_name","subspecies","genus","subfamily","family","project"
"9598","Pan troglodytes","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,TRUE,9,10,10,0,2,"Tissue/Blood","species","Pan troglodytes","Chromosome",146288486,146288486,55892,"2024-12-09",91.5,3613710000,24,2,"insdc_open","not_in_toga","Central chimpanzee,Chimpanzee;chimpanzee",NA,"troglodytes","Pan",NA,"Hominidae","silencer"
"3074498","Cercocebus lunulatus","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,6,8,8,0,0,NA,"species","Cercocebus lunulatus","Scaffold",36500,36497,NA,"2023-11-03",NA,4029360000,21,2,NA,"toga1/2",NA,"Cercocebus lunulatus",NA,"Cercocebus",NA,"Cercopithecidae","illumina"
"9600","Pongo pygmaeus","Primates","Mammalia","Mammalia","CRITICALLY ENDANGERED",TRUE,FALSE,FALSE,3,3,3,0,1,"Cell culture / Placenta/ombelical Cordon","species","Pongo pygmaeus","Chromosome",143261986,140592248,NA,"2024-01-08",93.9,3579480000,24,2,"insdc_open","not_in_toga","Orangutan,Orangutan;Bornean orangutan","Pongo pygmaeus pygmaeus",NA,"Pongo",NA,"Hominidae","silencer"
"75566","Lophocebus aterrimus","Primates","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,FALSE,2,2,0,0,0,"Tissue","species","Lophocebus aterrimus","Contig",6802059,6802059,NA,"2022-06-17",94.3,3677280000,21,2,"insdc_open","toga2","Black Mangabey,Black mangabey;Black crested mangabey",NA,NA,"Lophocebus",NA,"Cercopithecidae","tetrapod"
"9561","Mandrillus sphinx","Primates","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,2,3,3,0,1,"Tissue","species","Mandrillus sphinx","Contig",20999372,20999372,NA,"2022-06-17",NA,3423000000,21,2,"insdc_open","not_in_toga","Mandrill,Mandrill;mandrill",NA,NA,"Mandrillus","Cercopithecinae","Cercopithecidae","illumina"
"100488","Miopithecus ogouensis","Primates","Mammalia","Mammalia","NEAR THREATENED",TRUE,TRUE,FALSE,2,1,1,0,1,"Tissue","species","Miopithecus ogouensis","Scaffold",39714,39707,NA,"2023-11-02",NA,3589260000,27,2,"insdc_open","toga1/2","Northern Talapoin Monkey,Gabon talapoin",NA,NA,"Miopithecus","Cercopithecinae","Cercopithecidae","illumina"
"13515","Eulemur fulvus","Primates","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,2,2,2,0,0,"Tissue","species","Eulemur fulvus","Scaffold",28225,28225,NA,"2023-10-30",58.2,3281190000,24,2,"published","toga1","Common brown lemur,Brown lemur;brown lemur",NA,NA,"Eulemur",NA,"Lemuridae","illumina"
"36227","Cercopithecus neglectus","Primates","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,2,2,2,0,0,"Tissue","species","Cercopithecus neglectus","Scaffold",44019,44010,NA,"2023-11-02",NA,4762860000,29,2,"published","not_in_toga","De Brazza’s Monkey,De Brazza's monkey",NA,NA,"Cercopithecus","Cercopithecinae","Cercopithecidae","illumina"
"9530","Cercocebus torquatus","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,2,2,2,0,0,"Tissue","species","Cercocebus torquatus","Scaffold",37166,37166,NA,"2023-11-03",NA,4792200000,21,2,"insdc_open","toga1/2","Red-capped mangabey,Mangabey;collared mangabey",NA,NA,"Cercocebus",NA,"Cercopithecidae","illumina"
"9593","Gorilla gorilla","Primates","Mammalia","Mammalia","CRITICALLY ENDANGERED",TRUE,TRUE,TRUE,4,3,3,0,1,"Blood/Tissue","species","Gorilla gorilla","Contig",42091,42091,NA,"2023-04-03",NA,3491460000,24,2,"insdc_open","not_in_toga","Western Gorilla,Gorilla;Western lowland gorilla;western gorilla",NA,NA,"Gorilla",NA,"Hominidae","silencer"
"9556","Papio cynocephalus","Primates","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,3,3,3,0,0,"Tissue","species","Papio cynocephalus","Scaffold",30627,30627,NA,"2023-11-03",NA,3457230000,21,2,"insdc_open","toga1/2","Yellow Baboon,Yellow baboon",NA,NA,"Papio",NA,"Cercopithecidae","silencer"
"9588","Hylobates muelleri","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,1,1,1,0,0,"Tissue","species","Hylobates muelleri","Scaffold",28009,28001,NA,"2023-11-02",NA,3246960000,22,2,"insdc_open","toga1/2","Bornean Gibbon,Mueller's Borneo gibbon",NA,NA,"Hylobates",NA,"Hylobatidae","illumina"
"9568","Mandrillus leucophaeus","Primates","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,3,3,3,0,0,"Tissue","species","Mandrillus leucophaeus","Scaffold",3186748,31346,NA,"2015-03-12",NA,3423000000,21,2,"insdc_open","toga2","Drill,drill",NA,NA,"Mandrillus",NA,"Cercopithecidae","illumina"
"9589","Hylobates pileatus","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,1,1,1,0,0,"Tissue","species","Hylobates pileatus","Chromosome",131825309,17385161,NA,"2022-01-19",NA,3168720000,22,2,"insdc_open","toga2","Pileated Gibbon,pileated gibbon",NA,NA,"Hylobates",NA,"Hylobatidae","illumina"
"9493","Cebuella pygmaea","Primates","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,5,5,5,0,0,"Tissue","species","Cebuella pygmaea","Scaffold",35755,35755,NA,"2023-11-02",NA,3403440000,22,2,"insdc_open","toga1/2","Pygmy marmoset,Pygmy marmoset;pygmy marmoset",NA,NA,"Cebuella",NA,"Cebidae","illumina"
"57374","Leontopithecus chrysomelas","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,1,1,1,0,0,"Tissue","species","Leontopithecus chrysomelas","Scaffold",30751,30751,NA,"2023-11-02",NA,3378990000,22,2,"insdc_open","toga2","Golden-headed lion tamarin,golden-headed lion tamarin",NA,NA,"Leontopithecus",NA,"Cebidae","illumina"
"9495","Callimico goeldii","Primates","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,FALSE,2,2,2,0,0,"Tissue (ear)","species","Callimico goeldii","Scaffold",25261,25257,NA,"2023-11-02",NA,3378990000,22,2,"insdc_open","toga2","Goeldi's monke,Goeldi's marmoset",NA,NA,"Callimico",NA,"Cebidae","tetrapod"
"30586","Saguinus midas","Primates","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,2,2,2,0,0,"Skin","species","Saguinus midas","Chromosome",143273090,10987047,NA,"2022-01-19",NA,3378990000,22,2,"insdc_open","toga2","Red-handed tamarin,Midas tamarin",NA,NA,"Saguinus",NA,"Cebidae","tetrapod"
"9515","Sapajus apella","Primates","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,1,0,0,0,0,"Placenta","species","Sapajus apella","Scaffold",23742480,144042,NA,"2019-12-17",NA,3618600000,27,2,"insdc_open","not_in_toga","Tufted capuchin,Capuchin monkey;black-capped capuchin;tufted capuchin",NA,NA,"Sapajus",NA,"Cebidae","tetrapod"
"9455","Varecia variegata","Primates","Mammalia","Mammalia","CRITICALLY ENDANGERED",TRUE,TRUE,FALSE,2,1,1,0,0,"Skin","species","Varecia variegata","Chromosome",128811464,40155,NA,"2023-02-10",NA,3193170000,23,2,"insdc_open","toga2","Black-and-white Ruffed Lemur,ruffed lemur",NA,NA,"Varecia",NA,"Lemuridae","tetrapod"
"36228","Cercopithecus nictitans","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,1,1,1,0,0,"skin/ear/traquea","species","Cercopithecus nictitans","Scaffold",31132,31127,NA,"2023-11-02",NA,4303200000,33,2,"insdc_open","toga1/2","Martin's putty-nosed guenon,White-nosed Guenon;white-nosed guenon",NA,"martini","Cercopithecus",NA,"Cercopithecidae","tetrapod"
"9546","Macaca sylvanus","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,2,2,2,0,0,"Tissue","genus","Macaca fascicularis","Complete Genome",162126771,162126771,21276,"2024-09-18",NA,3423000000,21,2,"insdc_open","toga2","Barbary macaque,Barbary ape",NA,NA,"Macaca",NA,"Cercopithecidae","illumina"
"9580","Hylobates lar","Primates","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,2,1,1,0,0,"Tissue","genus","Hylobates pileatus","Chromosome",131825309,17385161,NA,"2022-01-19",NA,3017130000,22,2,"insdc_open","toga2","White-handed Gibbon,White-handed gibbon",NA,NA,"Hylobates",NA,"Hylobatidae","illumina"
"67940","Nanger dama","Artiodactyla","Mammalia","Mammalia","CRITICALLY ENDANGERED",TRUE,TRUE,FALSE,20,10,10,0,0,"blood/placenta/ombelical cord","species","Nanger dama","Scaffold",37125998,37125998,NA,"2021-11-18",NA,3403440000,15,2,"insdc_open","toga1/2","Dama Gazelle,Dama gazelle","Nanger Dama","mhorr","Nanger","Antilopinae","Bovidae","illumina"
"9897","Aepyceros melampus","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,8,6,6,0,0,"Tissue (ear)","species","Aepyceros melampus","Scaffold",344542,82459,NA,"2019-06-24",72.2,4586820000,30,2,"insdc_open","not_in_toga","Impala,Impala;impala",NA,NA,"Aepyceros","Aepycerotinae","Bovidae","illumina"
"56798","Hexaprotodon liberiensis","Artiodactyla","Mammalia","Mammalia","ENDANGERED",TRUE,TRUE,FALSE,1,1,1,0,0,"Tissue (skin)","species","Hexaprotodon liberiensis","Chromosome",142594368,20244513,NA,"2022-04-22",NA,3041580000,18,2,"insdc_open","toga2","Pygmi Hippopotamus,pygmy hippopotamus","Choeropsis liberiensis",NA,"Hexaprotodon",NA,"Hippopotamidae","silencer"
"9899","Ammotragus lervia","Artiodactyla","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,7,5,5,0,0,"Tissue","species","Ammotragus lervia","Scaffold",1301762,52017,NA,"2023-04-03",94.3,3195615000,29,2,"insdc_open","not_in_toga","Barbary Sheep,aoudad",NA,"fassini","Ammotragus","Caprinae","Bovidae","tetrapod"
"9958","Oryx gazella","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,1,1,1,0,0,"Tissue","species","Oryx gazella","Scaffold",1579191,19498,NA,"2018-12-14",NA,3892440000,28,2,"insdc_open","not_in_toga","Gemsbok,gemsbok",NA,NA,"Oryx","Antilopinae","Bovidae","illumina"
"59515","Addax nasomaculatus","Artiodactyla","Mammalia","Mammalia","CRITICALLY ENDANGERED",TRUE,TRUE,FALSE,2,2,0,2,0,"Blood","species","Addax nasomaculatus","Chromosome",92211068,72849686,NA,"2024-11-04",91.6,3892440000,28,2,"insdc_open","toga2","Addax",NA,NA,"Addax","Hippotraginae","Bovidae","tetrapod"
"9894","Giraffa camelopardalis","Artiodactyla","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,2,2,2,0,0,NA,"species","Giraffa camelopardalis","Scaffold",3153258,25056,NA,"2023-04-03",NA,2709060000,15,2,"insdc_open","not_in_toga","Cameleopardis giraffe,Giraffe;Reticulated giraffe;giraffe",NA,NA,"Giraffa",NA,"Giraffidae","illumina"
"9840","Lama guanicoe","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,4,3,3,0,0,NA,"species","Lama guanicoe","Scaffold",14786206,343812,NA,"2023-04-03",NA,3139380000,37,2,"insdc_open","toga1/2","Guanaco",NA,NA,"Lama",NA,"Camelidae","illumina"
"9927","Connochaetes taurinus","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,1,1,1,0,0,NA,"species","Connochaetes taurinus","Scaffold",366224,70608,NA,"2019-06-24",NA,3853320000,29,2,"insdc_open","not_in_toga","Ble Wildebeest,brindled gnu",NA,NA,"Connochaetes","Alcelaphinae","Bovidae","illumina"
"69298","Tragelaphus spekii","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,2,1,1,0,0,"Tissue (placenta/ombelical cordon)","species","Tragelaphus spekii","Scaffold",46427,9477,NA,"2023-04-03",NA,3853320000,15,2,"insdc_open","toga1/2","Sitatunga",NA,NA,"Tragelaphus","Bovinae","Bovidae","illumina"
"59531","Kobus leche","Artiodactyla","Mammalia","Mammalia","NEAR THREATENED",TRUE,TRUE,TRUE,1,1,0,1,0,"Blood","species","Kobus leche","Scaffold",3233651,66923,NA,"2023-04-03",NA,3853320000,25,2,"insdc_open","toga1/2",NA,"Southern Lechwe",NA,"Kobus","Reduncinae","Bovidae","tetrapod"
"9902","Bison bonasus","Artiodactyla","Mammalia","Mammalia","NEAR THREATENED",TRUE,TRUE,FALSE,3,3,2,1,0,"Blood/Tissue","species","Bison bonasus","Scaffold",104743180,91242619,NA,"2023-12-17",NA,4792200000,30,2,"insdc_open","toga1/2","Bison,European bison",NA,NA,"Bison","Bovinae","Bovidae","illumina"
"9837","Camelus bactrianus","Artiodactyla","Mammalia","Mammalia","CRITICALLY ENDANGERED",TRUE,TRUE,TRUE,2,2,2,0,0,"Tissue","species","Camelus bactrianus","Chromosome",79915242,54723239,NA,"2025-03-21",92.3,2577030000,35,2,"insdc_open","toga1","Bactrian Camel,Bactrian camel;Two-humped camel",NA,NA,"Camelus",NA,"Camelidae","illumina"
"69297","Tragelaphus eurycerus","Artiodactyla","Mammalia","Mammalia","NEAR THREATENED",TRUE,TRUE,FALSE,2,1,1,0,0,"Tissue","species","Tragelaphus eurycerus","Contig",21206903,21206903,NA,"2022-03-28",NA,3853320000,15,2,"insdc_open","toga1/2","Bongo,bongo",NA,NA,"Tragelaphus",NA,"Bovidae","illumina"
"9823","Sus scrofa","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,2,2,2,0,0,"Tissue","species","Sus scrofa","Chromosome",88231837,48231277,NA,"2017-02-07",NA,2885100000,18,2,"insdc_open","toga2","Wild boar,pig",NA,NA,"Sus","Suinae","Suidae","illumina"
"59534","Oryx dammah","Artiodactyla","Mammalia","Mammalia","EXTINCT IN THE WILD",TRUE,TRUE,TRUE,3,2,2,0,1,"Tissue","species","Oryx dammah","Scaffold",100398400,374342,NA,"2020-09-25",NA,3892440000,28,2,"insdc_open","not_in_toga","Scimitar-horned Oryx,scimitar-horned oryx",NA,NA,"Oryx","Antilopinae","Bovidae","illumina"
"9870","Rangifer tarandus","Artiodactyla","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,4,4,4,0,0,"Tissue/ovaries","species","Rangifer tarandus","Scaffold",69738971,146778,NA,"2023-09-04",NA,3334980000,35,2,"published","toga1","Reindeer,Reindeer, caribou;reindeer",NA,NA,"Rangifer",NA,"Cervidae","illumina"
"9925","Capra hircus","Artiodactyla","Mammalia","Mammalia","NA",TRUE,TRUE,TRUE,4,2,2,0,0,"Tissue","species","Capra hircus","Chromosome",87277232,26244591,20740,"2016-08-24",NA,3168720000,30,2,"insdc_open","toga2","Domestic goat,Domestic goat;goat",NA,NA,"Capra",NA,"Bovidae","illumina"
"43332","Elaphurus davidianus","Artiodactyla","Mammalia","Mammalia","EXTINCT IN THE WILD",TRUE,TRUE,TRUE,5,5,5,0,0,"Tissue (ear)","species","Elaphurus davidianus","Scaffold",3039716,32707,NA,"2021-12-01",94,3168720000,34,2,"insdc_open","toga1","Père David's deer,Pere David's deer",NA,NA,"Elaphurus",NA,"Cervidae","illumina"
"30532","Dama dama","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,2,2,2,0,0,"Tissue","species","Dama dama","Chromosome",77069784,68791581,NA,"2024-10-18",NA,3168720000,34,2,"insdc_open","toga2","Fallow deer,Fallow deer;fallow deer",NA,NA,"Dama",NA,"Cervidae","tetrapod"
"59527","Beatragus hunteri","Artiodactyla","Mammalia","Mammalia","CRITICALLY ENDANGERED",TRUE,TRUE,TRUE,1,1,1,0,0,"Tissue","species","Beatragus hunteri","Scaffold",69303,57444,NA,"2019-01-16",NA,3853320000,19,2,"published","toga1",NA,NA,NA,"Beatragus",NA,"Bovidae","illumina"
"30521","Bos grunniens","Artiodactyla","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,2,2,2,0,0,"Tissue","species","Bos grunniens","Chromosome",114386978,44716738,NA,"2019-06-10",NA,3569700000,30,2,"insdc_open","not_in_toga","Domestic yak,domestic yak",NA,NA,"Bos",NA,"Bovidae","silencer"
"9940","Ovis aries","Artiodactyla","Mammalia","Mammalia","NA",TRUE,TRUE,TRUE,3,3,3,0,0,"Tissue","species","Ovis aries","Chromosome",107697089,43178051,20643,"2023-07-20",NA,3227400000,27,2,"insdc_open","toga1","Mouflon,Sheep;sheep",NA,"musimon","Ovis",NA,"Bovidae","illumina"
"9901","Bison bison","Artiodactyla","Mammalia","Mammalia","NEAR THREATENED",TRUE,TRUE,TRUE,3,1,1,0,0,"Tissue","species","Bison bison","Scaffold",6873254,18844,NA,"2023-04-03",NA,4792200000,30,2,"insdc_open","toga1/2","American bison,Buffalo",NA,NA,"Bison",NA,"Bovidae","tetrapod"
"9833","Hippopotamus amphibius","Artiodactyla","Mammalia","Mammalia","VULNERABLE",TRUE,TRUE,TRUE,2,2,2,0,0,"Tissue","species","Hippopotamus amphibius","Chromosome",141669128,49478000,NA,"2023-04-03",95.2,3041580000,18,2,"published","toga1","Hippopotamus,hippopotamus",NA,NA,"Hippopotamus",NA,"Hippopotamidae","tetrapod"
"9888","Muntiacus muntjak","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,1,1,1,0,0,"Tissue (skin)","species","Muntiacus muntjak","Chromosome",682452208,215534,25737,"2019-10-07",NA,3080700000,23,2,"insdc_open","not_in_toga","Southern Red Muntjac,Barking deer;muntjak",NA,NA,"Muntiacus",NA,"Cervidae","tetrapod"
"9739","Tursiops truncatus","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,1,1,1,0,0,"Tissue","species","Tursiops truncatus","Chromosome",108430135,9729386,NA,"2024-12-12",89,3080700000,18,2,"published","not_in_toga","Bottlenose dolphin,Bottlenose dolphin;common bottlenose dolphin",NA,NA,"Tursiops",NA,"Delphinidae","illumina"
"9749","Delphinapterus leucas","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,1,1,1,0,0,"Tissue","species","Delphinapterus leucas","Scaffold",31183418,196689,NA,"2019-09-03",90.7,3217620000,18,2,"insdc_open","toga1","Beluga Whale,Beluga whale;Beluga;beluga whale",NA,NA,"Delphinapterus",NA,"Monodontidae","illumina"
"9773","Megaptera novaeangliae","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,1,1,1,0,0,"Tissue","species","Megaptera novaeangliae","Chromosome",107416641,36344089,NA,"2024-09-09",NA,2865540000,18,2,"published","toga2","Humpback Whale,Humpback whale;humpback whale",NA,NA,"Megaptera",NA,"Balaenopteridae","illumina"
"9728","Delphinus delphis","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,1,0,1,0,0,"Tissue","species","Delphinus delphis","Chromosome",107080983,3627551,NA,"2024-09-07",95.4,3080700000,18,2,"published","toga2","Common Dolphin,Common dolphin;saddleback dolphin",NA,NA,"Delphinus",NA,"Delphinidae","silencer"
"9886","Muntiacus reevesi","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,TRUE,2,2,2,0,0,NA,"species","Muntiacus reevesi","Chromosome",114544513,5780196,26044,"2024-01-31",96.2,2924220000,23,2,"insdc_open","toga2","Muntiacus reevesi,Reeves's (Chinese) muntjac;Reeve's Muntjac;Reeves' muntjac",NA,NA,"Muntiacus",NA,"Cervidae","silencer"
"41426","Phacochoerus africanus","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,5,4,4,0,0,"Tissue","species","Phacochoerus africanus","Chromosome",141887063,10602503,NA,"2021-02-19",95.6,2885100000,17,2,"insdc_open","toga2","Warthog,Common warthog",NA,NA,"Phacochoerus",NA,"Suidae","silencer"
"37751","Gazella dorcas","Artiodactyla","Mammalia","Mammalia","VULNERABLE",FALSE,TRUE,FALSE,13,9,9,0,0,"tissue (ear)","family","Bubalus kerabau","Chromosome",121846921,91172394,NA,"2023-03-31",NA,3447450000,15,2,"insdc_open","toga2",NA,NA,NA,"Gazella","Antilopinae","Bovidae","tetrapod"
"69301","Gazella cuvieri","Artiodactyla","Mammalia","Mammalia","VULNERABLE",FALSE,TRUE,FALSE,1,1,1,0,0,"Tissue","family","Bubalus kerabau","Chromosome",121846921,91172394,NA,"2023-03-31",NA,3447450000,16,2,"insdc_open","toga2",NA,NA,NA,"Gazella","Antilopinae","Bovidae","tetrapod"
"59528","Connochaetes gnou","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,FALSE,FALSE,1,2,1,1,0,"Tissue","genus","Connochaetes taurinus","Scaffold",366224,70608,NA,"2019-06-24",NA,3853320000,29,2,"insdc_open","not_in_toga",NA,NA,NA,"Connochaetes",NA,"Bovidae","illumina"
"30531","Axis axis","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,FALSE,FALSE,1,2,2,0,0,"Tissue","genus","Axis porcinus","Scaffold",20764858,172761,NA,"2018-11-20",NA,3168720000,33,2,"insdc_open","not_in_toga",NA,NA,NA,"Axis",NA,"Cervidae","illumina"
"273791","Potamochoerus porcus","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,TRUE,FALSE,2,2,2,0,0,"Tissue","family","Phacochoerus africanus","Chromosome",141887063,10602503,NA,"2021-02-19",95.6,2885100000,17,2,"insdc_open","toga2",NA,NA,NA,"Potamochoerus",NA,"Suidae","tetrapod"
"80419","Capra pyrenaica","Artiodactyla","Mammalia","Mammalia","LEAST CONCERN",TRUE,FALSE,FALSE,1,1,1,0,0,"Tissue","genus","Capra aegagrus","Chromosome",91317560,19347,NA,"2015-04-24",88.2,3163830000,30,2,"insdc_open","not_in_toga",NA,NA,"hispanica","Capra",NA,"Bovidae","illumina"
