"scientific_name","species","subspecies","common_name","family","zims_species360","origin","sex","cell_type","type1","type2","type3","type4","karyotype","sample_id","cell_barcode","wgs","rna_seq","x14","iucn","superclass","data","animal_id","individual_id","lines_per_individual","iPSC","status"
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","VKM21-05794/VKM21-05794","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A411","*A411*","ABA20125","BB5576",NA,"NT","Birds",NA,"A411","I_A411",1,FALSE,TRUE
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","QGH24-06543/: BARCELONA / 14428","CAPTIVE","UNKNOWN","Primary",NA,NA,NA,NA,NA,"A539",NA,NA,NA,NA,"NT","Birds",NA,"A539","I_A539",1,FALSE,FALSE
"Gallicolumba luzonica","Gallicolumba luzonica",NA,"Luzon bleeding-heart dove","Columbidae","QGH24-06529/ BARCELONA / 14418","CAPTIVE","UNKNOWN","Primary",NA,NA,NA,NA,NA,"A556",NA,NA,NA,NA,"NT","Birds",NA,"A556","I_A556",1,FALSE,FALSE
"Gallicolumba crinigera","Gallicolumba crinigera",NA,"Mindanao bleeding-heart dove","Columbidae","CFF12-00331/BARCELONA / 12121","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A722",NA,NA,NA,NA,"VU","Birds","https://www.iucnredlist.org/species/22690991/219164912","A722","I_A722",1,FALSE,TRUE
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","QGH15-02298","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A338",NA,NA,NA,NA,"NT","Birds","https://www.iucnredlist.org/species/22690974/178136167","A338","I_A338",1,FALSE,FALSE
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","QGH21-05860 / BARCELONA / 13970","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A571",NA,NA,NA,NA,"NT","Birds",NA,"A571","I_A571",1,FALSE,TRUE
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","QGH24-06764 - BARCELONA / 14622","CAPTIVE","U","Primary","WGS",NA,NA,NA,NA,"A591",NA,"ABA20008",NA,NA,"NT","Birds",NA,"A591","I_A591",1,FALSE,FALSE
"Caloenas nicobarica","Caloenas nicobarica",NA,"Nicobar pigeon","Columbidae","MIG12-29655779/BARCELONA / 11240","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A755",NA,NA,NA,NA,"NT","Birds",NA,"A755","I_A755",1,FALSE,FALSE
"Ptilinopus superbus","Ptilinopus superbus",NA,"Eastern Superb Fruit-dove","Columbidae",NA,NA,NA,"Primary","WGS",NA,NA,NA,NA,"A521",NA,"ABA20116",NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22725273/94889123","A521","I_A521",1,FALSE,FALSE
"Otidiphaps nobilis aruensis","Otidiphaps nobilis","aruensis","White-naped Pheasant-pigeon","Columbidae","QGH25-08128/BARCELONA / 15919","CAPTIVE","U","Fibro",NA,NA,NA,NA,NA,"A763",NA,NA,NA,NA,"VU","Birds",NA,"A763","I_A763",1,FALSE,TRUE
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","24208794/MADRID Z / PJ19","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A144","*A144*",NA,NA,NA,"EN","Birds","https://www.iucnredlist.org/species/22697810/157423361","A144","I_A144",1,FALSE,TRUE
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","WKP13-00159/MADRID Z / PJ61","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A430",NA,NA,NA,NA,"EN","Birds","https://www.gbif.org/species/5229384","A430","I_A430",1,FALSE,FALSE
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","8297685/ID: MADRID Z / PJ29","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A431","*A431*",NA,NA,NA,"EN","Birds","https://animaldiversity.org/accounts/Spheniscus_demersus/","A431","I_A431",1,FALSE,TRUE
"Spheniscus demersus","Spheniscus demersus",NA,"Jackass penguin","Spheniscidae","8297512 / MADRID Z / PJ26","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A767",NA,NA,NA,NA,"EN","Birds",NA,"A767","I_A767",1,FALSE,FALSE
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","19146851","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A299",NA,NA,NA,NA,"VU","Birds","https://www.iucnredlist.org/species/22697817/182714418","A299","I_A299",1,FALSE,FALSE
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","MIG12-28033500/BARCELONA / 5029","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A386","*A386*",NA,NA,NA,"VU","Birds",NA,"A386","I_A386",1,FALSE,TRUE
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","QGH25-07615 / BARCELONA / 15424","CAPTIVE","U","Fibro",NA,NA,NA,NA,NA,"A703",NA,NA,NA,NA,"VU","Birds",NA,"A703","I_A703",1,FALSE,TRUE
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","6613267/BARCELONA / 4273","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A714",NA,NA,NA,NA,"VU","Birds",NA,"A714","I_A714",1,FALSE,FALSE
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae",NA,"CAPTIVE",NA,"Primary",NA,NA,NA,NA,NA,"A716",NA,NA,NA,NA,"VU","Birds",NA,"A716","I_A716",1,FALSE,FALSE
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae",NA,"CAPTIVE",NA,"Fibro",NA,NA,NA,NA,NA,"A717",NA,NA,NA,NA,"VU","Birds",NA,"A717","I_A717",1,FALSE,TRUE
"Spheniscus humboldti","Spheniscus humboldti",NA,"Humboldt penguin","Spheniscidae","25626661 / BARCELONA / 7097","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A725",NA,NA,NA,NA,"VU","Birds",NA,"A725","I_A725",1,FALSE,FALSE
"Halcyon malimbica","Halcyon malimbica",NA,"Blue-breasted kingfisher","Alcedinidae","QGH15-02460","CAPTIVE","M","Primary","WGS",NA,NA,NA,NA,"A155",NA,"ABA23943",NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22683269/92981938","A155","I_A155",1,FALSE,FALSE
"Dacelo novaeguineae","Dacelo novaeguineae",NA,"Laughing kookaburra","Alcedinidae","MIG12-28802202/BARCELONA / 12619","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A407",NA,NA,NA,NA,"LC","Birds",NA,"A407","I_A407",1,FALSE,FALSE
"Dromaius novaehollandiae","Dromaius novaehollandiae",NA,"Common Emu","Casuariidae","27919533/MADRID Z / EMU10","UNKNOWN","U","Primary",NA,NA,NA,NA,NA,"A158",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22678117/131902466","A158","I_A158",1,FALSE,FALSE
"Dromaius novaehollandiae","Dromaius novaehollandiae",NA,"Common Emu","Casuariidae","27919534/MADRID Z / EMU11","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A749",NA,NA,NA,NA,"LC","Birds","https://www.gbif.org/species/2495134","A749","I_A749",1,FALSE,FALSE
"Phoenicopterus roseus","Phoenicopterus roseus",NA,"Greater Flamingo","Phoenicopteriformes","FRW21-01235/JEREZ / FL30","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A181",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/fr/species/22697360/155527405","A181","I_A181",1,FALSE,FALSE
"Phoenicopterus ruber","Phoenicopterus ruber",NA,"American flamingo","Phoenicopteriformes","27917629/MADRID Z / FLR32","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A231",NA,NA,NA,NA,"LC","Birds",NA,"A231","I_A231",1,FALSE,FALSE
"Phoenicopterus ruber","Phoenicopterus ruber",NA,"American flamingo","Phoenicopteriformes","ap22-00215","CAPTIVE",NA,"Primary",NA,NA,NA,NA,NA,"A358",NA,"ABA23938",NA,NA,"LC","Birds",NA,"A358","I_A358",1,FALSE,FALSE
"Phoenicopterus ruber","Phoenicopterus ruber",NA,"American flamingo","Phoenicopteriformes","27917637/MADRID Z / FLR70","CAPTIVE","F","Fibro","WGS",NA,NA,NA,NA,"A690",NA,"A690_1",NA,NA,"LC","Birds",NA,"A690","I_A690",1,FALSE,TRUE
"Phoenicopterus ruber","Phoenicopterus ruber",NA,"American flamingo","Phoenicopteriformes","QGH22-06070/BARCELONA / 14110","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A715",NA,NA,NA,NA,"LC","Birds",NA,"A715","I_A715",1,FALSE,TRUE
"Phoenicopterus ruber","Phoenicopterus ruber",NA,"American flamingo","Phoenicopteriformes","27917922 / MADRID Z / FLR143","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A770",NA,NA,NA,NA,"LC","Birds",NA,"A770","I_A770",1,FALSE,FALSE
"Phoenicopterus chilensis","Phoenicopterus chilensis",NA,"Chilean flamingo","Phoenicopteridae","17967909/1156",NA,"M","Primary",NA,NA,NA,NA,NA,"A739",NA,NA,NA,NA,"NT","Birds","https://www.iucnredlist.org/species/22697365/132068236","A739","I_A739",1,FALSE,FALSE
"Phoenicopterus chilensis","Phoenicopterus chilensis",NA,"Chilean flamingo","Phoenicopteridae","17967912/BARCELONA / 1162","WILD","M","Fibro","DNA","RNA","WGS",NA,NA,"A531",NA,NA,"BB5620",NA,"NT","Birds",NA,"A531","I_A531",1,FALSE,TRUE
"Phoenicopterus chilensis","Phoenicopterus chilensis",NA,"Chilean flamingo","Phoenicopteridae","17967919/BARCELONA / 1176","WILD","M","Fibro","DNA","WGS",NA,NA,NA,"A595",NA,"A595_1",NA,NA,"NT","Birds",NA,"A595","I_A595",1,FALSE,TRUE
"Colius striatus","Colius striatus",NA,"Speckled Mousebird","Coliidae","QGH21-05850","CAPTIVE","U","Primary",NA,NA,NA,NA,NA,"A243",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22683776/93000568","A243","I_A243",1,FALSE,FALSE
"Colius striatus","Colius striatus",NA,"Speckled Mousebird","Coliidae","QGH14-02099/BARCELONA / 12241","CAPTIVE","M","Fibro","DNA","WGS",NA,NA,NA,"A323","*A323*","ABA20132",NA,NA,"LC","Birds",NA,"A323","I_A323",1,FALSE,TRUE
"Colius striatus","Colius striatus",NA,"Speckled Mousebird","Coliidae","QTR12-00743 / BARCELONA / 12098","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A601",NA,NA,NA,NA,"LC","Birds",NA,"A601","I_A601",1,FALSE,FALSE
"Eurypyga helias","Eurypyga helias",NA,"Sunbittern","Eurypygidae","TPC14-02438/BARCELONA / 12461","CAPTIVE","F","Primary","WGS",NA,NA,NA,NA,"A257",NA,"ABA23928",NA,NA,"LC","Birds",NA,"A257","I_A257",1,FALSE,FALSE
"Musophaga violacea","Musophaga violacea",NA,"Violet turaco","Musophagidae","NGK18-00247","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A261",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22688387/93195573","A261","I_A261",1,FALSE,FALSE
"Crinifer piscator","Crinifer piscator",NA,"Western grey plantain-eater","Musophagidae","MIG12-29221099/: BARCELONA / 11238","UNKNOWN","F","Primary","WGS",NA,NA,NA,NA,"A536",NA,"ABA20147",NA,NA,"LC","Birds",NA,"A536","I_A536",1,FALSE,FALSE
"Gallus gallus domestic","Gallus gallus","domestic","Domestic chicken","Phasianidae","WKP15-00483","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A297","*A297*",NA,NA,NA,"LC","Birds",NA,"A297","I_A297",1,FALSE,TRUE
"Lophura edwardsi","Lophura edwardsi",NA,"Vietnam pheasant","Phasianidae","QGH22-06035/BARCELONA / 14079","CAPTIVE","U","Fibro","DNA",NA,NA,NA,NA,"A325","*A325*",NA,NA,NA,"CR","Birds","https://www.iucnredlist.org/species/45354985/129928203","A325","I_A325",1,FALSE,TRUE
"Rollulus rouloul","Rollulus rouloul",NA,"Crested Partridge","Phasianidae","QGH24-06625 - BARCELONA / 14498","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A594",NA,"ABA23939",NA,NA,"VU","Birds",NA,"A594","I_A594",1,FALSE,FALSE
"Polyplectron napoleonis","Polyplectron napoleonis",NA,"Palawan peacock pheasant","Phasianidae","QGH16-04017","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A330","*A330*",NA,NA,NA,"VU","Birds","https://www.iucnredlist.org/species/22679398/132051467","A330","I_A330",1,FALSE,TRUE
"Polyplectron napoleonis","Polyplectron napoleonis",NA,"Palawan peacock pheasant","Phasianidae","MIG12-28325583/BARCELONA / 6405","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A421","*A421*",NA,NA,NA,"VU","Birds",NA,"A421","I_A421",1,FALSE,TRUE
"Pavo cristatus","Pavo cristatus",NA,"Indian Peafowl","Phasianidae",NA,"UNKNOWN","U","Fibro","RNA",NA,NA,NA,NA,"A483",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22679435/92814454","A483","I_A483",1,FALSE,TRUE
"Pavo cristatus","Pavo cristatus",NA,"Indian Peafowl","Phasianidae",NA,"CAPTIVE","U","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A517",NA,"ABA20110","BB5597",NA,"LC","Birds",NA,"A517","I_A517",1,FALSE,TRUE
"Pavo cristatus","Pavo cristatus",NA,"Indian Peafowl","Phasianidae","MIG12-29917985/ BARCELONA / PAVO","CAPTIVE","F","Fibro",NA,NA,NA,NA,NA,"A626",NA,NA,NA,NA,"LC","Birds",NA,"A626","I_A626",1,FALSE,TRUE
"Pavo cristatus","Pavo cristatus",NA,"Indian Peafowl","Phasianidae","QGH22-05954-IA",NA,"M","Primary",NA,NA,NA,NA,NA,"A660",NA,NA,NA,NA,"LC","Birds",NA,"A660","I_A660",1,FALSE,FALSE
"Bucorvus leadbeateri","Bucorvus leadbeateri",NA,"Southern ground hornbill","Bucorvidae","QGH22-06111","CAPTIVE","U","Fibro","DNA",NA,NA,NA,NA,"A344","*A344*",NA,NA,NA,"VU","Birds","https://www.iucnredlist.org/species/22682638/92955067","A344","I_A344",1,FALSE,TRUE
"Penelopides panini panini","Penelopides panini","panini","Tarictic hornbill","Bucerotidae","HMB20-05416 / BARCELONA / 13801","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A573",NA,"ABA20112","BB5633",NA,"EN","Birds","https://www.iucnredlist.org/es/species/22682494/184683355","A573","I_A573",1,FALSE,TRUE
"Penelopides panini panini","Penelopides panini","panini","Tarictic hornbill","Bucerotidae","RGZ17-04098/ BARCELONA / 13285","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A776",NA,NA,NA,NA,"EN","Birds",NA,"A776","I_A776",1,FALSE,FALSE
"Jacana jacana","Jacana jacana",NA,"Wattled jacana","Jacanidae","QGH13-00872","WILD","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A346","*A346*","ABA23494","BB5580",NA,"LC","Birds","https://www.iucnredlist.org/species/22693553/163616643","A346","I_A346",1,FALSE,TRUE
"Larus michahellis","Larus michahellis",NA,"Yellow-legged Gull","Laridae","QGH22-05899-IA","WILD","U","Fibro",NA,NA,NA,NA,NA,"A744",NA,NA,NA,NA,"LC","Birds",NA,"A744","I_A744",1,FALSE,TRUE
"Recurvirostra avosetta","Recurvirostra avosetta",NA,"Pied avocet","Recurvirostridae","QTR24-09538/BARCELONA / 15742","UNKNOWN","F","Primary",NA,NA,NA,NA,NA,"A787",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22693712/177125045","A787","I_A787",1,FALSE,FALSE
"Otus scops scops","Otus scops","scops","Eurasian scops owl","Strigidae","MIG12-28179259","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A24",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/155019854/155020110","A24","I_A24",1,FALSE,FALSE
"Otus scops scops","Otus scops","scops","Eurasian scops owl","Strigidae","25996946","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A319",NA,NA,NA,NA,"LC","Birds","https://www.gbif.org/species/7060344","A319","I_A319",1,FALSE,FALSE
"Otus scops scops","Otus scops","scops","Eurasian scops owl","Strigidae","MIG12-28179174/BARCELONA / 10914","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A449",NA,NA,NA,NA,"LC","Birds",NA,"A449","I_A449",1,FALSE,FALSE
"Otus scops scops","Otus scops","scops","Eurasian scops owl","Strigidae","MIG12-29239659 / BARCELONA / 9138","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A552",NA,"ABA23937",NA,NA,"LC","Birds",NA,"A552","I_A552",1,FALSE,FALSE
"Otus scops scops","Otus scops","scops","Eurasian scops owl","Strigidae","MIG12-29661874/ BARCELONA / 7342","WILD","F","Primary",NA,NA,NA,NA,NA,"A554",NA,NA,NA,NA,"LC","Birds",NA,"A554","I_A554",1,FALSE,FALSE
"Otus scops scops","Otus scops","scops","Eurasian scops owl","Strigidae","24034909/ BARCELONA / 9137","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A672",NA,NA,NA,NA,"LC","Birds",NA,"A672","I_A672",1,FALSE,FALSE
"Tyto alba","Tyto alba",NA,"Common Barn-owl","Tytonidae","27918191/MADRID Z / LCH32","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A232","*A232*","ABA23502","BB5610",NA,"LC","Birds","https://www.iucnredlist.org/species/22688504/155542941","A232","I_A232",1,FALSE,TRUE
"Bubo scandiacus","Bubo scandiacus",NA,"Snowy Owl","Strigidae","24865002/MADRID Z / BUN2","CAPTIVE","M","Primary","WGS",NA,NA,NA,NA,"A177",NA,"ABA23926",NA,NA,"VU","Birds","https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=686683#null","A177","I_A177",1,FALSE,FALSE
"Strix aluco","Strix aluco",NA,"Tawny Owl","Strigidae",NA,NA,NA,"Primary","WGS",NA,NA,NA,NA,"A256",NA,"ABA23927",NA,NA,"LC","Birds",NA,"A256","I_A256",1,FALSE,FALSE
"Tauraco erythrolophus","Tauraco erythrolophus",NA,"Red-crested turaco","Musophagidae","TRC15-00347/BARCELONA / 12900","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A371",NA,NA,NA,NA,"LC","Birds",NA,"A371","I_A371",1,FALSE,FALSE
"Tauraco erythrolophus","Tauraco erythrolophus",NA,"Red-crested turaco","Musophagidae","WKP15-00482/MADRID Z / TUCR5","CAPTIVE","F","Fibro","DNA","RNA","RNA-Seq","WGS",NA,"A548",NA,"ABA20160","BB5627",NA,"LC","Birds",NA,"A548","I_A548",1,FALSE,TRUE
"Tauraco leucotis","Tauraco leucotis",NA,"White-cheeked turaco","Musophagidae","WKP13-00227/MADRID Z / TURA3","CAPTIVE","F","Primary","WGS",NA,NA,NA,NA,"A372",NA,"ABA23945",NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22688355/95213742","A372","I_A372",1,FALSE,FALSE
"Tauraco schalowi","Tauraco schalowi",NA,"Schalow's turaco","Musophagidae","WKP13-00267/MADRID Z / TUS3","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A543",NA,"ABA20119","BB5606",NA,"LC","Birds",NA,"A543","I_A543",1,FALSE,TRUE
"Falco naumanni","Falco naumanni",NA,"Lesser Kestrel","Falconidae","WKP22-01969/MADRID Z / CEP38","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A387",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22696357/205768513","A387","I_A387",1,FALSE,FALSE
"Falco naumanni","Falco naumanni",NA,"Lesser Kestrel","Falconidae","WKP22-01966/MADRID Z / CEP35","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A455",NA,NA,NA,NA,"LC","Birds",NA,"A455","I_A455",1,FALSE,FALSE
"Falco cherrug","Falco cherrug",NA,"Saker falcon","Falconidae","WKP18-01465 - MADRID Z / HS10","UNKNOWN","U","Primary",NA,NA,NA,NA,NA,"A631",NA,"ABA23951",NA,NA,"EN","Birds","https://www.iucnredlist.org/species/22696495/204182473","A631","I_A631",1,FALSE,FALSE
"Ramphastos toco","Ramphastos toco",NA,"Toco toucan","Ramphastidae","VMT19-40119/MADRID Z / TC7","CAPTIVE","M","Fibro","DNA","WGS",NA,NA,NA,"A435","*A435*","ABA23918",NA,NA,"LC","Birds",NA,"A435","I_A435",1,FALSE,TRUE
"Parabuteo unicinctus","Parabuteo unicinctus",NA,"Harris' hawk/bay-winged hawk","Accipitridae","27920118/MADRID Z / HHA1","CAPTIVE","U","Primary","WGS",NA,NA,NA,NA,"A477",NA,"ABA23949",NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22695838/93529685","A477","I_A477",1,FALSE,FALSE
"Astur gentilis","Astur gentilis",NA,"Northern Goshawk","Accipitridae",NA,NA,NA,"Primary",NA,NA,NA,NA,NA,"A320",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22695683/198505113","A320","I_A320",1,FALSE,FALSE
"Haliaeetus leucocephalus","Haliaeetus leucocephalus",NA,"Bald Eagle","Accipitridae","27918336","CAPTIVE","M","Fibro","DNA",NA,NA,NA,NA,"A250","*A250*",NA,NA,NA,"LC","Birds",NA,"A250","I_A250",1,FALSE,TRUE
"Aquila adalberti","Aquila adalberti",NA,"Spanish imperial eagle","Accipitridae","27920118/MADRID Z / HHA1","WILD","F","Fibro",NA,NA,NA,NA,NA,"A750",NA,NA,NA,NA,"VU","Birds","https://www.iucnredlist.org/species/22696042/205085721","A750","I_A750",1,FALSE,TRUE
"Aegypius monachus","Aegypius monachus",NA,"Cinereous vulture","Accipitridae","JLG15-01585 / BARCELONA / 13800","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A790",NA,NA,NA,NA,"NT","Birds","https://www.iucnredlist.org/species/22695231/154915043","A790","I_A790",1,FALSE,TRUE
"Casuarius casuarius","Casuarius casuarius",NA,"Southern cassowary","Casuariidae","MIG12-28433325/MADRID Z / CAS6","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A500",NA,"ABA20009","BB5567",NA,"LC","Birds","https://www.iucnredlist.org/species/22678108/131902050","A500","I_A500",1,FALSE,TRUE
"Rhea americana","Rhea americana",NA,"Greater rhea","Rheidae","QGL17-00566/MADRID Z / RH18","CAPTIVE","F","Fibro","DNA","WGS",NA,NA,NA,"A513",NA,"ABA20118/A513_1(Novogen)",NA,NA,"NT","Birds","https://www.iucnredlist.org/species/22678073/219615764","A513","I_A513",1,FALSE,TRUE
"Rhea americana","Rhea americana",NA,"Greater rhea","Rheidae","WKP24-02122/MADRID Z / RH19","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A630",NA,NA,NA,NA,"NT","Birds",NA,"A630","I_A630",1,FALSE,TRUE
"Rhea pennata","Rhea pennata",NA,"Lesser Rhea","Struthioniformes",NA,"CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A840",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22678081/217016710","A840","I_A840",1,FALSE,FALSE
"Pelecanus crispus","Pelecanus crispus",NA,"Dalmatian pelican","Pelecanidae","25328800/ BARCELONA / 2299","CAPTIVE","M","Fibro","DNA","RNA","WGS","RNA-Seq",NA,"A502",NA,"ABA20111","BB5598",NA,"NT","Birds","https://www.iucnredlist.org/species/22697599/122838534","A502","I_A502",1,FALSE,TRUE
"Pelecanus rufescens","Pelecanus rufescens",NA,"Pink-backed Pelican","Pelecanidae","JLD21-01863/ MADRID Z / PEL28","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A685",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22697595/265010010","A685","I_A685",1,FALSE,FALSE
"Pelecanus rufescens","Pelecanus rufescens",NA,"Pink-backed Pelican","Pelecanidae","JLD21-01924/ MADRID Z / PEL27","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A687",NA,NA,NA,NA,"LC","Birds",NA,"A687","I_A687",1,FALSE,FALSE
"Pelecanus rufescens","Pelecanus rufescens",NA,"Pink-backed Pelican","Pelecanidae","JLD21-01868 / MADRID Z / PEL26","CAPTIVE","F","Primary",NA,NA,NA,NA,NA,"A768",NA,NA,NA,NA,"LC","Birds",NA,"A768","I_A768",1,FALSE,FALSE
"Pelecanus rufescens","Pelecanus rufescens",NA,"Pink-backed Pelican","Pelecanidae","JLD21-01923 / MADRID Z / PEL29","CAPTIVE","M","Fibro",NA,NA,NA,NA,NA,"A769",NA,NA,NA,NA,"LC","Birds",NA,"A769","I_A769",1,FALSE,TRUE
"Trachyphonus erythrocephalus","Trachyphonus erythrocephalus",NA,"Red-and-yellow barbet","Lybiidae","DKL21-06992/BARCELONA / 14024","CAPTIVE","F","Primary","WGS",NA,NA,NA,NA,"A516",NA,"ABA20144",NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22681889/92924667","A516","I_A516",1,FALSE,FALSE
"Trachyphonus erythrocephalus","Trachyphonus erythrocephalus",NA,"Red-and-yellow barbet","Lybiidae","QGH15-02432 - BARCELONA / 12584","CAPTIVE","M","Primary",NA,NA,NA,NA,NA,"A636",NA,NA,NA,NA,"LC","Birds",NA,"A636","I_A636",1,FALSE,FALSE
"Trachyphonus erythrocephalus","Trachyphonus erythrocephalus",NA,"Red-and-yellow barbet","Lybiidae","QGH22-06140 / BARCELONA / 14163","CAPTIVE","F","Fibro","WGS",NA,NA,NA,NA,"A695",NA,"A695_1",NA,NA,"LC","Birds",NA,"A695","I_A695",1,FALSE,TRUE
"Sarcoramphus papa","Sarcoramphus papa",NA,"King Vulture","Cathartidae","MIG12-29830332/MADRID Z / ZOR2","CAPTIVE","F","Fibro","DNA",NA,NA,NA,NA,"A692",NA,NA,NA,NA,"LC","Birds","https://www.iucnredlist.org/species/22697645/228983760","A692","I_A692",1,FALSE,TRUE
